pnu,landuse,stdg_addr,ldcg_cd,fl_nm,fl_ar,updt_ymd
4159025322102730000,paddy,경기도 화성시 봉담읍 내리,답,논,1140.66886485,
4159025322102840000,paddy,경기도 화성시 봉담읍 내리,답,논,2127.06320631,
4159025322102770003,paddy,경기도 화성시 봉담읍 내리,답,논,1624.90079658,
4159025322102710000,paddy,경기도 화성시 봉담읍 내리,답,논,2599.32870139,
4159025322102770001,paddy,경기도 화성시 봉담읍 내리,답,논,1445.69588479,
4159025322102760002,paddy,경기도 화성시 봉담읍 내리,답,논,2286.63521389,
4159025322102760001,paddy,경기도 화성시 봉담읍 내리,답,논,2780.27373014,
4159025322102750000,paddy,경기도 화성시 봉담읍 내리,답,논,1660.53729575,
4159025322102740000,paddy,경기도 화성시 봉담읍 내리,답,논,1504.67094937,
4159025322102690015,paddy,경기도 화성시 봉담읍 내리,도,밭,490.300291255,2021-12-30
4159025322102690007,paddy,경기도 화성시 봉담읍 내리,답,밭,421.863879618,2021-12-30
4159025322102690002,paddy,경기도 화성시 봉담읍 내리,답,논,1513.90141356,
4159025322102650000,paddy,경기도 화성시 봉담읍 내리,답,논,1851.127952,
4159025322102610000,paddy,경기도 화성시 봉담읍 내리,답,논,1445.04746424,
4159025322102580012,paddy,경기도 화성시 봉담읍 내리,답,밭,202.060326548,2021-12-30
4159025322102240000,field,경기도 화성시 봉담읍 내리,전,과수,2707.77881632,
4159025322102190001,field,경기도 화성시 봉담읍 내리,전,시설,76.2280850616,
4159025321102340000,field,경기도 화성시 봉담읍 상리,전,밭,853.188321488,
4159025321105410000,paddy,경기도 화성시 봉담읍 상리,답,논,971.332512779,2021-12-30
4159025321105380000,paddy,경기도 화성시 봉담읍 상리,답,밭,467.580591681,2021-12-30
4159025321105350000,field,경기도 화성시 봉담읍 상리,전,밭,2625.11412053,
4159025321105270000,paddy,경기도 화성시 봉담읍 상리,답,논,1437.03265943,
4159025321105130000,paddy,경기도 화성시 봉담읍 상리,답,밭,13121.0371229,
4159025321105060000,paddy,경기도 화성시 봉담읍 상리,답,논,2073.74787616,
4159025321105040000,paddy,경기도 화성시 봉담읍 상리,답,논,1391.90741702,
4159025321105030000,paddy,경기도 화성시 봉담읍 상리,답,논,1157.98978023,
4159025321105020000,paddy,경기도 화성시 봉담읍 상리,답,논,489.476451073,
4159025321105010000,paddy,경기도 화성시 봉담읍 상리,답,논,821.20055183,
4159025321105000000,paddy,경기도 화성시 봉담읍 상리,답,논,1836.84615851,2021-12-30
4159025321104960001,field,경기도 화성시 봉담읍 상리,전,밭,1690.35598424,
4159025321102320002,field,경기도 화성시 봉담읍 상리,전,시설,86.8619325201,
4159025321103300005,field,경기도 화성시 봉담읍 상리,전,밭,1015.91875356,2021-12-30
4159025321103270000,field,경기도 화성시 봉담읍 상리,전,밭,990.043268463,2021-12-30
4159025321103250001,paddy,경기도 화성시 봉담읍 상리,답,밭,986.44840496,2021-12-30
4159025321103230000,field,경기도 화성시 봉담읍 상리,전,밭,421.644558588,
4159025321103220000,paddy,경기도 화성시 봉담읍 상리,답,밭,626.092198136,
4159025321103200000,field,경기도 화성시 봉담읍 상리,전,밭,837.786518529,
4159025321103190002,field,경기도 화성시 봉담읍 상리,전,밭,4424.07557945,
4159025321103180002,field,경기도 화성시 봉담읍 상리,전,밭,641.013899137,
4159025321103180001,field,경기도 화성시 봉담읍 상리,전,밭,797.963914832,2021-12-30
4159025321103150000,paddy,경기도 화성시 봉담읍 상리,답,논,194.376662589,
4159025321103140000,field,경기도 화성시 봉담읍 상리,전,밭,1364.30258253,
4159025321103130000,field,경기도 화성시 봉담읍 상리,전,밭,127.403043838,
4159025321103120000,field,경기도 화성시 봉담읍 상리,전,밭,159.265952215,
4159025321103090005,paddy,경기도 화성시 봉담읍 상리,답,밭,1174.22359219,2021-12-30
4159025321103090001,paddy,경기도 화성시 봉담읍 상리,답,논,702.245102768,
4159025321103050000,field,경기도 화성시 봉담읍 상리,전,시설,238.119166413,
4159025321102720000,field,경기도 화성시 봉담읍 상리,전,밭,356.760654955,2021-12-30
4159025321102710000,paddy,경기도 화성시 봉담읍 상리,답,논,2262.63478268,2021-12-30
4159025321102450000,paddy,경기도 화성시 봉담읍 상리,대,밭,141.635205905,
4159025321102640000,field,경기도 화성시 봉담읍 상리,전,밭,11068.8231889,2021-12-30
4159025321102620005,field,경기도 화성시 봉담읍 상리,전,밭,165.407651218,
4159025321102600002,field,경기도 화성시 봉담읍 상리,전,비경지,56.2266384935,
4159025321102600001,field,경기도 화성시 봉담읍 상리,전,밭,1670.2107581,
4159025321102580003,field,경기도 화성시 봉담읍 상리,전,시설,113.943391555,
4159025321102510000,field,경기도 화성시 봉담읍 상리,전,밭,618.157351944,
4159025321102440001,paddy,경기도 화성시 봉담읍 상리,답,밭,448.5883487,
4159025321102380004,paddy,경기도 화성시 봉담읍 상리,답,논,1452.7123303,
4159025321102320001,paddy,경기도 화성시 봉담읍 상리,답,밭,326.307845107,2021-12-30
4159025321102280001,field,경기도 화성시 봉담읍 상리,전,밭,718.713518644,2021-12-30
4159025321102250000,paddy,경기도 화성시 봉담읍 상리,답,논,3347.36393983,
4159025321102230004,field,경기도 화성시 봉담읍 상리,전,밭,628.652897466,2021-12-30
4159025321102200001,paddy,경기도 화성시 봉담읍 상리,답,논,1026.92358241,
4159025321102180004,paddy,경기도 화성시 봉담읍 상리,답,밭,1094.39556475,
4159025321102130006,paddy,경기도 화성시 봉담읍 상리,답,밭,616.742284477,
4159025321102130003,paddy,경기도 화성시 봉담읍 상리,답,논,887.987217758,2021-12-30
4159025321105240000,paddy,경기도 화성시 봉담읍 상리,답,밭,1259.74593651,2024-12-31
4159025321101760003,field,경기도 화성시 봉담읍 상리,전,시설,220.692317511,
4159025322102580005,paddy,경기도 화성시 봉담읍 내리,답,밭,543.476198115,2024-12-31
4159025322102550002,field,경기도 화성시 봉담읍 내리,전,논,846.905337227,2024-12-31
4159025321102160000,paddy,경기도 화성시 봉담읍 상리,답,논,713.321850807,2024-12-31
4159025321102150001,paddy,경기도 화성시 봉담읍 상리,답,논,2054.89699983,2024-12-31
4159025321101790000,field,경기도 화성시 봉담읍 상리,전,밭,3544.71810827,2024-12-31
4159025321101780004,field,경기도 화성시 봉담읍 상리,전,밭,486.916045647,2024-12-31
4159025321101780002,field,경기도 화성시 봉담읍 상리,전,시설,18.44252061,2024-12-31
4159025321102100000,field,경기도 화성시 봉담읍 상리,전,시설,78.4467069307,2024-12-31
4159025322102520008,paddy,경기도 화성시 봉담읍 내리,답,논,177.039487268,2024-12-31
4159025321102120000,paddy,경기도 화성시 봉담읍 상리,답,논,2591.42217206,2022-12-30
4159025321101760007,paddy,경기도 화성시 봉담읍 상리,답,논,3216.1693137,2022-12-30
4159025323106500005,field,경기도 화성시 봉담읍 수영리,대,밭,199.858709312,
4159025323106490115,paddy,경기도 화성시 봉담읍 수영리,답,밭,238.452335868,
4159025323106490016,field,경기도 화성시 봉담읍 수영리,전,과수,562.71206371,2021-12-30
4159025321107170000,field,경기도 화성시 봉담읍 상리,공,밭,180.356982439,
4159025322102790000,paddy,경기도 화성시 봉담읍 내리,답,논,1740.64763902,
4159025322102780000,paddy,경기도 화성시 봉담읍 내리,답,논,2945.71512342,
4159025322102600005,paddy,경기도 화성시 봉담읍 내리,답,논,1361.79776832,
4159025322102600003,paddy,경기도 화성시 봉담읍 내리,답,논,798.835886512,
4159025322102600002,paddy,경기도 화성시 봉담읍 내리,답,논,757.814255302,
4159025322102600001,paddy,경기도 화성시 봉담읍 내리,답,논,1733.78057852,
4159025322102580002,paddy,경기도 화성시 봉담읍 내리,답,논,5773.12817785,2021-12-30
4159025321102130029,paddy,경기도 화성시 봉담읍 상리,답,논,419.851863673,
4159025321102130001,paddy,경기도 화성시 봉담읍 상리,답,논,1501.87574163,2021-12-30
4159025321101780003,field,경기도 화성시 봉담읍 상리,전,밭,1033.20207584,
4159025321101770000,field,경기도 화성시 봉담읍 상리,전,밭,2862.60826435,
4159025321101750001,field,경기도 화성시 봉담읍 상리,전,논,2505.78460461,2021-12-30
4159025324103770002,field,경기도 화성시 봉담읍 동화리,전,비경지,41.9682901245,2024-12-31
4159025324103780001,field,경기도 화성시 봉담읍 동화리,전,시설,48.3427084931,2021-12-30
4159025324103720002,paddy,경기도 화성시 봉담읍 동화리,답,시설,100.719519729,2024-12-31
4159025324103120018,paddy,경기도 화성시 봉담읍 동화리,천,밭,114.662223619,2024-12-31
4159025324103830002,field,경기도 화성시 봉담읍 동화리,전,밭,8085.62979959,2024-12-31
4159025324103790002,paddy,경기도 화성시 봉담읍 동화리,답,시설,185.298555338,
4159025324103750001,paddy,경기도 화성시 봉담읍 동화리,답,논,3207.28492833,2024-12-31
4159025324103770001,field,경기도 화성시 봉담읍 동화리,전,밭,3254.53975263,2024-12-31
4159025324103730001,paddy,경기도 화성시 봉담읍 동화리,답,논,2370.3146186,2024-12-31
4159025324103720001,paddy,경기도 화성시 봉담읍 동화리,답,밭,1264.72964205,2024-12-31
4159025324103710002,paddy,경기도 화성시 봉담읍 동화리,답,밭,219.695195926,
4159025324103290002,paddy,경기도 화성시 봉담읍 동화리,답,밭,2215.78773814,2024-12-31
4159025324103290003,paddy,경기도 화성시 봉담읍 동화리,답,밭,469.253525757,2024-12-31
4159025324103840001,paddy,경기도 화성시 봉담읍 동화리,답,밭,30.8379453044,2024-12-31
4159025324103860001,field,경기도 화성시 봉담읍 동화리,전,시설,60.7149843809,
4159025324103840002,paddy,경기도 화성시 봉담읍 동화리,답,밭,23.2938470461,2024-12-31
4159025323106280016,field,경기도 화성시 봉담읍 수영리,전,밭,157.508021438,2024-12-31
4159025323106480001,field,경기도 화성시 봉담읍 수영리,대,밭,161.338608967,2024-12-31
4159025323106170013,field,경기도 화성시 봉담읍 수영리,전,밭,710.93586587,2024-12-31
4159025323105620009,paddy,경기도 화성시 봉담읍 수영리,답,밭,5601.59376812,2024-12-31
4159025323106170001,field,경기도 화성시 봉담읍 수영리,전,밭,1275.37193429,2024-12-31
4159025323106170002,field,경기도 화성시 봉담읍 수영리,전,밭,1310.76404344,2021-12-30
4159025323105620005,paddy,경기도 화성시 봉담읍 수영리,답,시설,986.695700147,2024-12-31
4159025323106170009,field,경기도 화성시 봉담읍 수영리,전,밭,146.100647724,2024-12-31
4159025323106500010,field,경기도 화성시 봉담읍 수영리,전,밭,369.696658392,2024-12-31
4159025323106500009,field,경기도 화성시 봉담읍 수영리,전,밭,165.146996044,2024-12-31
4159025323106500023,field,경기도 화성시 봉담읍 수영리,전,밭,302.101706033,2024-12-31
4159025323106500034,paddy,경기도 화성시 봉담읍 수영리,답,밭,203.931881389,2024-12-31
4159025324104000003,field,경기도 화성시 봉담읍 동화리,전,논,7935.11687521,2022-12-30
4159025324103890002,paddy,경기도 화성시 봉담읍 동화리,대,밭,1234.51110229,2022-12-30
4159025324103860002,paddy,경기도 화성시 봉담읍 동화리,답,밭,4526.22597837,2022-12-30
4159025324103150002,field,경기도 화성시 봉담읍 동화리,전,시설,58.4550079953,
4159025324104040002,paddy,경기도 화성시 봉담읍 동화리,답,밭,933.60118288,
4159025324104370027,paddy,경기도 화성시 봉담읍 동화리,답,논,818.996957495,
4159025324104370026,paddy,경기도 화성시 봉담읍 동화리,대,밭,140.438992008,
4159025324104020002,paddy,경기도 화성시 봉담읍 동화리,답,시설,52.2176378163,
4159025324104370005,paddy,경기도 화성시 봉담읍 동화리,답,논,2682.12921905,
4159025324104280000,field,경기도 화성시 봉담읍 동화리,대,밭,640.890647478,2021-12-30
4159025324104220009,field,경기도 화성시 봉담읍 동화리,전,밭,533.817262405,
4159025324104210020,field,경기도 화성시 봉담읍 동화리,전,밭,220.967888719,
4159025324104200005,field,경기도 화성시 봉담읍 동화리,대,밭,345.406999446,
4159025324104040001,paddy,경기도 화성시 봉담읍 동화리,답,밭,2444.30497071,2021-12-30
4159025324104020001,field,경기도 화성시 봉담읍 동화리,전,시설,59.4561705405,
4159025324103800002,paddy,경기도 화성시 봉담읍 동화리,답,논,2162.39113214,
4159025324103800001,field,경기도 화성시 봉담읍 동화리,전,시설,119.811124018,
4159025324103790001,paddy,경기도 화성시 봉담읍 동화리,답,논,2758.81270313,
4159025324103780002,paddy,경기도 화성시 봉담읍 동화리,답,논,2957.04772715,
4159025324103730002,paddy,경기도 화성시 봉담읍 동화리,답,밭,2504.32817048,2021-12-30
4159025324103490000,field,경기도 화성시 봉담읍 동화리,전,밭,127.156819782,2021-12-30
4159025324103450007,paddy,경기도 화성시 봉담읍 동화리,대,밭,358.491765055,2021-12-30
4159025324103440002,paddy,경기도 화성시 봉담읍 동화리,답,논,1562.70417669,
4159025324103440001,paddy,경기도 화성시 봉담읍 동화리,답,논,2969.6667911,
4159025324103310002,paddy,경기도 화성시 봉담읍 동화리,답,논,789.318832976,
4159025324103310001,field,경기도 화성시 봉담읍 동화리,전,밭,1757.77421456,
4159025324103300003,field,경기도 화성시 봉담읍 동화리,전,밭,2435.67641745,
4159025324103300001,paddy,경기도 화성시 봉담읍 동화리,답,논,2439.60345441,
4159025324103250002,paddy,경기도 화성시 봉담읍 동화리,답,논,3811.54876235,2021-12-30
4159025324103250001,paddy,경기도 화성시 봉담읍 동화리,답,밭,2023.1405376,2021-12-30
4159025324103230001,paddy,경기도 화성시 봉담읍 동화리,답,논,4029.78646691,
4159025324103220001,paddy,경기도 화성시 봉담읍 동화리,답,논,3046.81340877,
4159025324103150001,paddy,경기도 화성시 봉담읍 동화리,답,밭,166.544241443,
4159025323106280036,field,경기도 화성시 봉담읍 수영리,전,밭,489.602958016,
4159025323106280009,field,경기도 화성시 봉담읍 수영리,전,밭,943.958478341,
4159025323106280008,field,경기도 화성시 봉담읍 수영리,전,시설,11.1392141528,
4159025323106280006,field,경기도 화성시 봉담읍 수영리,전,밭,1231.20041419,
4159025323106280003,field,경기도 화성시 봉담읍 수영리,전,밭,812.201252935,
4159025323106280001,field,경기도 화성시 봉담읍 수영리,전,시설,384.06327162,
4159025323106130000,field,경기도 화성시 봉담읍 수영리,전,밭,1542.48732636,2021-12-30
4159025323105620004,paddy,경기도 화성시 봉담읍 수영리,답,밭,8551.52440954,2021-12-30
4159025324100460005,paddy,경기도 화성시 봉담읍 동화리,답,논,2996.49928958,2024-12-31
4159025324100200005,field,경기도 화성시 봉담읍 동화리,전,밭,1191.66258109,2024-12-31
4159025324100310001,field,경기도 화성시 봉담읍 동화리,전,밭,1847.50459629,2024-12-31
4159025324102830002,field,경기도 화성시 봉담읍 동화리,전,밭,505.671439904,2024-12-31
4159025324102800001,field,경기도 화성시 봉담읍 동화리,전,밭,525.728798055,2024-12-31
4159025324102640002,field,경기도 화성시 봉담읍 동화리,전,밭,529.829571505,2024-12-31
4159025324102530009,paddy,경기도 화성시 봉담읍 동화리,답,밭,1031.2103664,2024-12-31
4159025324100190000,paddy,경기도 화성시 봉담읍 동화리,답,논,1596.62680634,2024-12-31
4159025324100680004,field,경기도 화성시 봉담읍 동화리,전,밭,3962.45968939,2024-12-31
4159025324100650001,paddy,경기도 화성시 봉담읍 동화리,답,밭,2251.2338708,2024-12-31
4159025324100580006,field,경기도 화성시 봉담읍 동화리,전,시설,435.219560867,
4159025324100440001,paddy,경기도 화성시 봉담읍 동화리,답,밭,718.152161189,2024-12-31
4159025324100430004,paddy,경기도 화성시 봉담읍 동화리,답,시설,320.006919449,2021-12-30
4159025324100360002,field,경기도 화성시 봉담읍 동화리,전,밭,1580.63916364,2024-12-31
4159025324100360001,paddy,경기도 화성시 봉담읍 동화리,답,논,2438.40866643,2024-12-31
4159025324100350002,paddy,경기도 화성시 봉담읍 동화리,답,논,2295.83275881,2024-12-31
4159025324102790000,field,경기도 화성시 봉담읍 동화리,전,밭,935.282051878,2024-12-31
4159025324102810000,field,경기도 화성시 봉담읍 동화리,전,밭,2486.05539044,2024-12-31
4159025324101660004,paddy,경기도 화성시 봉담읍 동화리,답,밭,1140.76740754,2024-12-31
4159025324100680006,field,경기도 화성시 봉담읍 동화리,전,밭,405.870923295,2024-12-31
4159025324100460003,field,경기도 화성시 봉담읍 동화리,전,밭,1920.15736494,2024-12-31
4159025324102900002,field,경기도 화성시 봉담읍 동화리,전,밭,771.608654066,2022-12-30
4159025324103150003,paddy,경기도 화성시 봉담읍 동화리,답,시설,103.893145725,2022-12-30
4159025324103020001,paddy,경기도 화성시 봉담읍 동화리,답,밭,520.451397153,2024-12-31
4159025324103000003,paddy,경기도 화성시 봉담읍 동화리,답,비경지,119.34602007,2024-12-31
4159025324103160002,paddy,경기도 화성시 봉담읍 동화리,답,밭,650.121856891,2024-12-31
4159025324103090001,paddy,경기도 화성시 봉담읍 동화리,답,논,2380.81206127,2024-12-31
4159025324103030000,field,경기도 화성시 봉담읍 동화리,전,밭,672.019174331,2024-12-31
4159025324103000001,paddy,경기도 화성시 봉담읍 동화리,답,밭,2603.07062057,2024-12-31
4159025324102910001,field,경기도 화성시 봉담읍 동화리,전,밭,2954.49817166,2024-12-31
4159025324103050001,field,경기도 화성시 봉담읍 동화리,전,밭,1356.82435654,2024-12-31
4159025324102670006,field,경기도 화성시 봉담읍 동화리,전,밭,491.829264138,2024-12-31
4159025323106040002,paddy,경기도 화성시 봉담읍 수영리,답,밭,5807.32031884,2024-12-31
4159025323106140003,paddy,경기도 화성시 봉담읍 수영리,답,밭,480.730615536,2024-12-31
4159025324101660009,paddy,경기도 화성시 봉담읍 동화리,답,논,3444.50163307,2024-12-31
4159025324102530008,paddy,경기도 화성시 봉담읍 동화리,장,밭,967.52087543,2024-12-31
4159025324103040000,paddy,경기도 화성시 봉담읍 동화리,답,밭,2756.20416561,2022-12-30
4159025324100450002,paddy,경기도 화성시 봉담읍 동화리,답,밭,548.254554527,2022-12-30
4159025324103210002,paddy,경기도 화성시 봉담읍 동화리,답,논,1445.54437273,
4159025324100580004,field,경기도 화성시 봉담읍 동화리,전,밭,513.648803639,2021-12-30
4159025324100430003,paddy,경기도 화성시 봉담읍 동화리,답,밭,637.016650711,
4159025324104590000,field,경기도 화성시 봉담읍 동화리,전,밭,281.869837819,2021-12-30
4159025324103690003,field,경기도 화성시 봉담읍 동화리,전,밭,1433.6255,2021-12-30
4159025324103690001,paddy,경기도 화성시 봉담읍 동화리,답,논,2585.17581821,
4159025324103210001,paddy,경기도 화성시 봉담읍 동화리,답,논,3227.75918196,2021-12-30
4159025324103190002,paddy,경기도 화성시 봉담읍 동화리,답,논,1340.77883284,
4159025324103120007,paddy,경기도 화성시 봉담읍 동화리,천,밭,325.280084686,
4159025324102970001,paddy,경기도 화성시 봉담읍 동화리,수,밭,1225.22583825,
4159025324102880001,paddy,경기도 화성시 봉담읍 동화리,답,밭,641.117084791,2021-12-30
4159025324102700003,field,경기도 화성시 봉담읍 동화리,전,밭,193.553914314,2021-12-30
4159025324102670001,field,경기도 화성시 봉담읍 동화리,전,밭,2610.43678107,2021-12-30
4159025324102640004,field,경기도 화성시 봉담읍 동화리,전,밭,2153.81262036,
4159025324102530002,paddy,경기도 화성시 봉담읍 동화리,답,시설,1634.82717285,
4159025324100990000,paddy,경기도 화성시 봉담읍 동화리,답,과수,853.992975223,
4159025324100780001,field,경기도 화성시 봉담읍 동화리,전,밭,4764.83897491,2021-12-30
4159025324100770000,paddy,경기도 화성시 봉담읍 동화리,답,논,2696.23417214,
4159025324100760004,field,경기도 화성시 봉담읍 동화리,전,시설,43.3824259819,
4159025324100760003,field,경기도 화성시 봉담읍 동화리,전,시설,76.8057493514,
4159025324100760002,field,경기도 화성시 봉담읍 동화리,전,밭,485.754433478,
4159025324100750000,paddy,경기도 화성시 봉담읍 동화리,답,밭,339.946921832,2021-12-30
4159025324100700004,paddy,경기도 화성시 봉담읍 동화리,답,밭,1422.87396815,2021-12-30
4159025324100700003,paddy,경기도 화성시 봉담읍 동화리,답,논,2656.15165576,
4159025324100690005,paddy,경기도 화성시 봉담읍 동화리,답,밭,1646.51776889,2021-12-30
4159025324100690003,paddy,경기도 화성시 봉담읍 동화리,답,시설,109.443395104,
4159025324100680003,field,경기도 화성시 봉담읍 동화리,전,시설,375.70583284,2021-12-30
4159025324100660000,field,경기도 화성시 봉담읍 동화리,전,밭,1457.31679866,2021-12-30
4159025324100650012,field,경기도 화성시 봉담읍 동화리,전,밭,35.9480921921,
4159025324100630001,field,경기도 화성시 봉담읍 동화리,전,논,263.172412047,
4159025324100630000,field,경기도 화성시 봉담읍 동화리,전,밭,480.552204518,2021-12-30
4159025324100610000,paddy,경기도 화성시 봉담읍 동화리,답,논,2735.78359411,
4159025324100600000,paddy,경기도 화성시 봉담읍 동화리,답,밭,678.192671947,2021-12-30
4159025324100590001,paddy,경기도 화성시 봉담읍 동화리,답,논,4328.8745673,
4159025324100580003,field,경기도 화성시 봉담읍 동화리,전,시설,229.196740584,2021-12-30
4159025324100580002,paddy,경기도 화성시 봉담읍 동화리,답,논,2768.14042056,
4159025324100520002,paddy,경기도 화성시 봉담읍 동화리,답,논,6787.80844382,
4159025324100510006,paddy,경기도 화성시 봉담읍 동화리,답,논,3678.34193231,
4159025324100510005,paddy,경기도 화성시 봉담읍 동화리,답,시설,106.042291577,
4159025324100510004,paddy,경기도 화성시 봉담읍 동화리,답,밭,837.644988139,2021-12-30
4159025324100470004,paddy,경기도 화성시 봉담읍 동화리,답,논,2678.36584599,
4159025324100470001,paddy,경기도 화성시 봉담읍 동화리,답,논,6250.57556302,2021-12-30
4159025324100460002,field,경기도 화성시 봉담읍 동화리,전,밭,2287.22830542,2021-12-30
4159025324100430005,paddy,경기도 화성시 봉담읍 동화리,답,논,1140.65420959,
4159025324100430002,paddy,경기도 화성시 봉담읍 동화리,답,논,3127.64888015,
4159025324100350001,paddy,경기도 화성시 봉담읍 동화리,답,논,4916.03485648,
4159025324100340001,field,경기도 화성시 봉담읍 동화리,전,밭,3115.26144434,2021-12-30
4159025324100330002,paddy,경기도 화성시 봉담읍 동화리,답,논,1685.39121293,
4159025324100330001,paddy,경기도 화성시 봉담읍 동화리,답,논,1845.20359633,
4159025324100320002,paddy,경기도 화성시 봉담읍 동화리,답,논,3001.01000443,
4159025324100320001,paddy,경기도 화성시 봉담읍 동화리,답,논,2457.70862236,
4159025324100280002,paddy,경기도 화성시 봉담읍 동화리,답,논,4854.88354827,
4159025324100260002,paddy,경기도 화성시 봉담읍 동화리,답,논,2653.37056739,
4159025324100260001,paddy,경기도 화성시 봉담읍 동화리,답,논,1115.47073454,
4159025324100230003,paddy,경기도 화성시 봉담읍 동화리,답,논,2829.39368774,2021-12-30
4159025323106120003,field,경기도 화성시 봉담읍 수영리,전,시설,33.0708475493,2021-12-30
4159025323106120002,field,경기도 화성시 봉담읍 수영리,전,밭,2861.05309919,2021-12-30
4159025323106120001,field,경기도 화성시 봉담읍 수영리,전,밭,3993.86628509,2021-12-30
4159025323106050004,paddy,경기도 화성시 봉담읍 수영리,답,밭,75.3370808865,
4159025324100850001,paddy,경기도 화성시 봉담읍 동화리,답,밭,2719.71995285,2024-12-31
4159025324101260003,field,경기도 화성시 봉담읍 동화리,전,밭,334.998295066,2024-12-31
4159025324100740003,paddy,경기도 화성시 봉담읍 동화리,답,밭,266.91295114,2024-12-31
4159025324100820001,field,경기도 화성시 봉담읍 동화리,전,밭,2272.77060204,2024-12-31
4159025324100810000,paddy,경기도 화성시 봉담읍 동화리,답,밭,613.109887611,2024-12-31
4159025324100800000,field,경기도 화성시 봉담읍 동화리,전,밭,2229.64436802,2024-12-31
4159025324100730000,field,경기도 화성시 봉담읍 동화리,전,밭,621.778598016,2024-12-31
4159025324100720000,field,경기도 화성시 봉담읍 동화리,전,밭,187.443413617,2021-12-30
4159025324100700002,paddy,경기도 화성시 봉담읍 동화리,답,밭,5517.88068459,2024-12-31
4159025324100140000,paddy,경기도 화성시 봉담읍 동화리,답,밭,2067.32602375,2024-12-31
4159025324100130000,paddy,경기도 화성시 봉담읍 동화리,답,밭,253.704174515,
4159012400103690005,field,경기도 화성시 기안동,전,밭,697.387579457,2024-12-31
4159025324100840026,field,경기도 화성시 봉담읍 동화리,전,밭,386.740203526,2024-12-31
4159025324100830000,paddy,경기도 화성시 봉담읍 동화리,답,비경지,30.7981717572,2021-12-30
4159025324100840025,field,경기도 화성시 봉담읍 동화리,전,밭,1595.58360233,
4159025324101440003,paddy,경기도 화성시 봉담읍 동화리,답,밭,2201.89328853,2021-12-30
4159025324100820002,field,경기도 화성시 봉담읍 동화리,전,밭,62.0053784757,
4159025324100160000,paddy,경기도 화성시 봉담읍 동화리,답,밭,1730.73643121,
4159025324100080004,paddy,경기도 화성시 봉담읍 동화리,답,밭,4512.58882432,2021-12-30
4159012400103440005,paddy,경기도 화성시 기안동,답,밭,256.976986448,
4159012400103320002,field,경기도 화성시 기안동,전,밭,1779.92181819,2021-12-30
4111312900109080001,field,경기도 수원시 권선구 오목천동,전,밭,3888.77863725,2023-11-02
4111312900109120001,field,경기도 수원시 권선구 오목천동,전,밭,499.26770102,2023-11-02
4111312900109170000,field,경기도 수원시 권선구 오목천동,전,시설,120.271852539,
4111312900109160000,field,경기도 수원시 권선구 오목천동,전,밭,2941.31321466,2021-12-30
4159012400104350001,paddy,경기도 화성시 기안동,답,밭,236.604889863,2024-12-31
4159012400104500162,paddy,경기도 화성시 기안동,답,논,7179.69321485,2021-12-30
4159012400104560008,paddy,경기도 화성시 기안동,답,밭,119.576966756,2022-12-30
4159012400103240000,field,경기도 화성시 기안동,전,밭,1623.6193333,2024-12-31
4159012400103270000,field,경기도 화성시 기안동,전,밭,2494.05147451,2024-12-31
4159012400104610002,paddy,경기도 화성시 기안동,천,밭,1477.92738863,2024-12-31
4159012400104570043,paddy,경기도 화성시 기안동,답,논,6211.70448615,2021-12-30
4159012400104570006,paddy,경기도 화성시 기안동,답,시설,76.7474915224,2024-12-31
4159012400104560020,field,경기도 화성시 기안동,전,밭,2457.48994806,2024-12-31
4159012400104360000,paddy,경기도 화성시 기안동,답,밭,863.10280769,2024-12-31
4159012400104440000,paddy,경기도 화성시 기안동,답,밭,893.334606765,2024-12-31
4159012400104340000,paddy,경기도 화성시 기안동,대,밭,588.39058863,2024-12-31
4159012400103290001,paddy,경기도 화성시 기안동,답,밭,1130.34520946,2024-12-31
4159012400103140000,field,경기도 화성시 기안동,전,밭,807.548322693,2024-12-31
4159012400103000003,field,경기도 화성시 기안동,전,밭,618.480333171,2024-12-31
4159012400103000001,field,경기도 화성시 기안동,전,밭,2436.46491149,2024-12-31
4159012400102960002,field,경기도 화성시 기안동,전,밭,1474.46888477,2024-12-31
4159012400102430002,field,경기도 화성시 기안동,전,밭,863.826262748,2024-12-31
4159012400102420003,field,경기도 화성시 기안동,전,밭,348.278247374,2024-12-31
4159012400103310000,field,경기도 화성시 기안동,전,밭,201.489001644,2024-12-31
4159012400103250002,field,경기도 화성시 기안동,전,밭,1026.65095599,2024-12-31
4159012400102430003,field,경기도 화성시 기안동,전,밭,907.387129621,2024-12-31
4159012400102470000,field,경기도 화성시 기안동,전,밭,2319.58774944,2024-12-31
4159012400102790001,field,경기도 화성시 기안동,전,밭,107.43827499,
4159012400102770000,field,경기도 화성시 기안동,전,밭,315.640351806,2022-12-30
4159012400104560010,field,경기도 화성시 기안동,전,논,1306.39696938,2024-12-31
4159012400104560102,field,경기도 화성시 기안동,전,밭,1050.54971211,2024-12-31
4159012400104560009,paddy,경기도 화성시 기안동,답,밭,474.752711151,2024-12-31
4159012400104570545,paddy,경기도 화성시 기안동,답,밭,1844.7516274,2024-12-31
4159012400104320000,paddy,경기도 화성시 기안동,답,논,1806.33479615,2024-12-31
4159012400103030001,paddy,경기도 화성시 기안동,답,밭,1349.72012973,2024-12-31
4159012400103020000,field,경기도 화성시 기안동,전,밭,270.805795976,2024-12-31
